file	line	key	kind	burmese	english	reviewer_fix	notes
src/content/deck-lessons.ts	59	example	app voice (plain Burmese)	ဥပမာ — တစ်ယောက်ယောက်ရဲ့ ကိုယ်ရေးကိုယ်တာ အချက်အလက်တွေကို လက်စားချေဖို့ အွန်လိုင်းမှာ ဖြန့်ခြင်း။	Example: posting someone's private details online as revenge.		
src/content/deck-lessons.ts	62	front	app voice (plain Burmese)	ရည်ရွယ်ချက်ကို ဘာလို့ ခွဲခြားရလဲ။	Why does intent matter?		
src/content/deck-lessons.ts	63	back	app voice (plain Burmese)	မသိလိုက်ဘဲ မျှဝေမိသူကို အမှန်ပြပေးရုံနဲ့ ရပါတယ်။ တမင် လိမ်နေသူကတော့ အမှန်ပြရုံနဲ့ ရပ်မှာ မဟုတ်ပါ။ ဘယ်လို တုံ့ပြန်ရမလဲ ဆုံးဖြတ်ဖို့ ရည်ရွယ်ချက်က အရေးကြီးပါတယ်။	Someone who shared by mistake usually stops when shown the facts. Someone deliberately deceiving will not. Intent decides how you respond.		
src/content/deck-lessons.ts	69	title	app voice (plain Burmese)	Algorithm နဲ့ သင့် Feed	Algorithms and your feed		
src/content/deck-lessons.ts	72	mm	IN-WORLD (keep formal)	သင် တစ်ခုကို ကြာကြာကြည့်တိုင်း အဲဒီလိုမျိုး နောက်ထပ် တစ်ဆယ်ခု ရောက်လာတယ်။			
src/content/deck-lessons.ts	76	mm	app voice (plain Burmese)	Algorithm က သင် ဘာကြိုက်လဲ လေ့လာပြီး အလားတူတာတွေကိုပဲ ပြပါတယ်။ အဲဒါက သင့်ကို ကြိုက်တာချည်း ဝိုင်းနေတဲ့ ပူဖောင်းထဲ ပို့နိုင်ပြီး၊ ဆန့်ကျင်ဘက် အမြင်တွေ မမြင်ရတော့ဘဲ သတင်းအတုကို ပိုယုံလွယ် စေပါတယ်။			
src/content/deck-lessons.ts	80	mm	app voice (plain Burmese)	သင့် Feed မှာ သဘောမတူတဲ့ အရာ ဘယ်လောက် မြင်ရလဲ ရေတွက်ကြည့်ပါ။			
src/content/deck-lessons.ts	84	mm	IN-WORLD (keep formal)	သင် ကြိုက်တဲ့ အမြင်ကို ထောက်ခံတဲ့ စာချည်းပဲ ဆက်တိုက် မြင်နေရခြင်း။			
src/content/deck-lessons.ts	89	mm	app voice (plain Burmese)	သင့် Feed က ကမ္ဘာကြီး မဟုတ်ဘူး။ ရွေးပြထားတာ။			
src/content/deck-lessons.ts	94	front	app voice (plain Burmese)	Algorithm ဆိုတာ ဘာလဲ။	Algorithm — what does it mean?		
src/content/deck-lessons.ts	95	back	app voice (plain Burmese)	အလုပ်တစ်ခု ပြီးမြောက်ဖို့ သတ်မှတ်ထားတဲ့ အဆင့်တွေရဲ့ အစုအဝေးပါ။ ဆိုရှယ်မီဒီယာမှာတော့ သင် ဘာကြိုက်လဲ၊ ဘယ်သူနဲ့ ဆက်သွယ်လဲ၊ ဘာကို ကြာကြာကြည့်လဲ လေ့လာပြီး နောက်ထပ် ဘာပြရမလဲ ဆုံးဖြတ်ပေးတယ်။	A set of steps for completing a task. On social media it learns what you like, who you interact with, and what you watch for longest — then decides what to show you next.		
src/content/deck-lessons.ts	98	front	app voice (plain Burmese)	Filter Bubble ဆိုတာ ဘာလဲ။	Filter bubble — what does it mean?		
src/content/deck-lessons.ts	99	back	app voice (plain Burmese)	Algorithm က သင်ကြိုက်မယ်ထင်တာချည်းပဲ ပြပေးလို့ ဖြစ်လာတဲ့ အခြေအနေပါ။ ဆန့်ကျင်ဘက် အမြင်တွေကနေ ကာထားသလို ဖြစ်ပြီး အတွေးအမြင် ကျဉ်းမြောင်းလာပါတယ်။	The state you end up in when the algorithm only shows you what it thinks you will like. It shields you from opposing views and narrows your thinking.		
src/content/deck-lessons.ts	100	example	app voice (plain Burmese)	ဥပမာ — ပါတီ A ကို ကြိုက်ရင် ပါတီ A အကြောင်းချည်း မြင်ရပြီး ပါတီ B အကြောင်း မမြင်ရတော့ခြင်း။	Example: if you like Party A, you see only Party A content and stop seeing Party B at all.		
src/content/deck-lessons.ts	103	front	app voice (plain Burmese)	Echo Chamber ဆိုတာ ဘာလဲ။	Echo chamber — what does it mean?		
src/content/deck-lessons.ts	104	back	app voice (plain Burmese)	ကိုယ်နဲ့ သဘောတူသူချည်းပဲ ဝိုင်းနေပြီး အချင်းချင်း အမြင်ကို ပြန်လည် အတည်ပြုနေတဲ့ အခြေအနေပါ။ ကိုယ့်အမြင် ပိုခိုင်လာပေမယ့် ကွဲပြားတဲ့ အမြင်ကို လက်ခံနိုင်စွမ်း လျော့ကျပါတယ်။	Being surrounded only by people who agree with you, each confirming the others. Your view feels stronger, but your ability to consider other views shrinks.		
src/content/deck-lessons.ts	107	front	app voice (plain Burmese)	ပူဖောင်းကို ဘယ်လို ဖောက်မလဲ။	How do you break the bubble?		
src/content/deck-lessons.ts	108	back	app voice (plain Burmese)	သဘောမတူတဲ့ စာမျက်နှာကို တမင် Follow လုပ်ပါ။ ပုံမှန် မဖတ်တဲ့ သတင်းရင်းမြစ်ကို ရှာပါ။ တခြားဘာသာစကားနဲ့ရေးထားတာ ဖတ်ကြည့်ပါ။ ဆန့်ကျင်ဘက် အမြင်ကို ရည်ရွယ်ချက်ရှိရှိ ရှာပါ။	Deliberately follow a page you disagree with. Seek out a source you would not normally read. Read about it in another language. Go looking for the opposing view on purpose.		
src/content/deck-lessons.ts	114	title	app voice (plain Burmese)	သတင်း ထုတ်လုပ်သူရဲ့ တာဝန်	The reporter's responsibility		
src/content/deck-lessons.ts	117	mm	IN-WORLD (keep formal)	သင် တစ်ခုခု တင်တော့မယ်။ မတင်ခင် ဘာတွေ စစ်သင့်လဲ။			
src/content/deck-lessons.ts	121	mm	app voice (plain Burmese)	သတင်း မျှဝေတာဟာ ထုတ်လုပ်တာ တစ်မျိုးပါ။ ထုတ်လုပ်သူတိုင်းမှာ တာဝန် ရှိပါတယ် — အချက်အလက် စစ်ဆေးခြင်း၊ မျှတမှု၊ တိကျမှု၊ ပွင့်လင်းမြင်သာမှု၊ လူ့အခွင့်အရေး လေးစားမှု၊ ပြီးတော့ အမှားကို ဝန်ခံ ပြင်ဆင်ခြင်း။			
src/content/deck-lessons.ts	125	mm	app voice (plain Burmese)	မတင်ခင် ဘယ်ကရလဲ၊ ဘယ်သူပြောလဲ၊ ဘယ်မှာ အတည်ပြုလို့ရလဲ မေးပါ။			
src/content/deck-lessons.ts	129	mm	IN-WORLD (keep formal)	ဆရာဝန် တစ်ယောက်လို့ဆိုပြီး အထောက်အထား မပြဘဲ ဆေးတစ်မျိုး အာမခံခြင်း။			
src/content/deck-lessons.ts	134	mm	app voice (plain Burmese)	မျှဝေတာက ထုတ်လုပ်တာပါ။ တာဝန်လည်း ပါလာတယ်။			
src/content/deck-lessons.ts	139	front	app voice (plain Burmese)	အချက်အလက် စစ်ဆေးခြင်း (Verification)	Verification		
src/content/deck-lessons.ts	140	back	app voice (plain Burmese)	မထုတ်ဝေခင် အချက်အလက်တွေကို စစ်ပါ။ ဒါက အရေးအကြီးဆုံး တာဝန်ပါ။ ဘယ်ကရတာလဲ၊ ဘယ်သူပြောတာလဲ၊ နောက်ထပ် ဘယ်နေရာမှာ အတည်ပြုလို့ရလဲ။	Check the facts before publishing. This is the first duty. Where did it come from, who said it, and where else can it be confirmed?		
src/content/deck-lessons.ts	143	front	app voice (plain Burmese)	မျှတမှု (Fairness)	Fairness		
src/content/deck-lessons.ts	144	back	app voice (plain Burmese)	ပါဝင်ပတ်သက်သူ အားလုံးရဲ့ အမြင်ကို ထည့်သွင်း ဖော်ပြပါ။ ဘယ်သူ့အမြင် ပါသလဲ၊ ဘယ်သူ့အမြင် ကျန်ခဲ့လဲ မေးပါ။	Include the views of everyone involved. Ask whose view is present — and whose is missing.		
src/content/deck-lessons.ts	147	front	app voice (plain Burmese)	တိကျမှု (Accuracy)	Accuracy		
src/content/deck-lessons.ts	148	back	app voice (plain Burmese)	နာမည်၊ ရက်စွဲ၊ ကိန်းဂဏန်း အားလုံး မှန်ဖို့ လိုပါတယ်။ သေးငယ်တဲ့ အမှားက သတင်းတစ်ခုလုံးရဲ့ ယုံကြည်မှုကို ပျက်စေနိုင်ပါတယ်။	Names, dates and numbers must all be right. A small error can cost the whole story its credibility.		
src/content/deck-lessons.ts	151	front	app voice (plain Burmese)	ပွင့်လင်းမြင်သာမှု (Transparency)	Transparency		
src/content/deck-lessons.ts	152	back	app voice (plain Burmese)	အချက်အလက်ကို ဘယ်ကရလဲ၊ ဘယ်လို စုဆောင်းခဲ့လဲ ဖော်ပြပါ။ ဖုံးကွယ်စရာ မလိုတဲ့ လုပ်ငန်းစဉ်က ယုံကြည်မှုကို တည်ဆောက်ပါတယ်။	Say where your information came from and how you gathered it. A process you do not need to hide builds trust.		
src/content/deck-lessons.ts	155	front	app voice (plain Burmese)	အမှား ပြင်ဆင်ခြင်း (Correction)	Correction		
src/content/deck-lessons.ts	156	back	app voice (plain Burmese)	အမှား ဖြစ်သွားရင် ရဲရဲဝံ့ဝံ့ ဝန်ခံပြီး ပြင်ပါ။ ဖျောက်ထားတာထက် ပြင်ဆင်တာက ပိုပြီး ယုံကြည်ရပါတယ်။	If you get it wrong, admit it openly and fix it. Correcting earns more trust than quietly deleting.		
src/content/deck-lessons.ts	164	title	app voice (plain Burmese)	Deepfake နဲ့ တုပမီဒီယာ	Deepfakes and synthetic media		
src/content/deck-lessons.ts	167	mm	IN-WORLD (keep formal)	ခေါင်းဆောင်တစ်ယောက်က စစ်ကြေညာနေတဲ့ ဗီဒီယို ပျံ့နှံ့နေတယ်။			
src/content/deck-lessons.ts	171	mm	app voice (plain Burmese)	AI က လူတစ်ယောက်ရဲ့ မျက်နှာ၊ အသံ၊ အမူအရာကို တခြားဗီဒီယိုပေါ် တပ်ဆင်နိုင်ပါပြီ။ ဒါကို Deepfake လို့ ခေါ်ပါတယ်။ ဒါဟာ လက်နက်နှစ်ဖက်ပါတဲ့ ဓားလိုပါပဲ — အတု ဖန်တီးဖို့လည်း၊ အတု ရှာဖွေဖို့လည်း သုံးလို့ရပါတယ်။			
src/content/deck-lessons.ts	175	mm	app voice (plain Burmese)	ဗီဒီယိုတစ်ခုတည်းက သက်သေ မဟုတ်တော့ပါ။ တခြားရင်းမြစ်မှာ ရှိမရှိ ရှာပါ။			
src/content/deck-lessons.ts	179	mm	IN-WORLD (keep formal)	ခေါင်းဆောင်တစ်ဦး ဘယ်တော့မှ မပြောခဲ့တဲ့ စကားကို ပြောနေတဲ့ ဗီဒီယို။			
src/content/deck-lessons.ts	184	mm	app voice (plain Burmese)	မြင်ရတိုင်း မယုံနဲ့တော့။ ဘယ်ကလာလဲ မေးပါ။			
src/content/deck-lessons.ts	189	front	app voice (plain Burmese)	AI ဆိုတာ ဘာလဲ။	AI — what does it mean?		
src/content/deck-lessons.ts	190	back	app voice (plain Burmese)	လူသားရဲ့ ဉာဏ်ရည်ကို ကွန်ပျူတာနဲ့ အတုယူ ဖန်တီးထားတဲ့ နည်းပညာပါ။ ဒေတာကနေ သင်ယူနိုင်၊ ဆုံးဖြတ်ချက် ချနိုင်၊ အမှားကနေ ပြုပြင်နိုင်ပါတယ်။	Technology that imitates human intelligence with computers. It can learn from data, make decisions, and correct itself from mistakes.		
src/content/deck-lessons.ts	193	front	app voice (plain Burmese)	Machine Learning ဆိုတာ ဘာလဲ။	Machine learning — what does it mean?		
src/content/deck-lessons.ts	194	back	app voice (plain Burmese)	ညွှန်ကြားချက် အသေးစိတ် မပေးဘဲ ဒေတာကနေ ကိုယ်တိုင် သင်ယူအောင် လုပ်တဲ့ နည်းလမ်းပါ။ AI ရဲ့ အဓိက အစိတ်အပိုင်းပါ။	A way of letting a computer learn from data instead of being given step-by-step instructions. It is the core of modern AI.		
src/content/deck-lessons.ts	195	example	app voice (plain Burmese)	ဥပမာ — ခွေးနဲ့ ကြောင်ပုံ အများကြီး ပြထားရင် ကွန်ပျူတာက ခွဲခြားတတ်လာတယ်။	Example: show it enough photos of dogs and cats and it learns to tell them apart.		
src/content/deck-lessons.ts	198	front	app voice (plain Burmese)	Deepfake ဆိုတာ ဘာလဲ။	Deepfake — what does it mean?		
src/content/deck-lessons.ts	199	back	app voice (plain Burmese)	AI သုံးပြီး လူတစ်ယောက်ရဲ့ မျက်နှာ၊ အသံ၊ ကိုယ်ဟန်အမူအရာကို တခြားဗီဒီယို ဒါမှမဟုတ် ဓာတ်ပုံပေါ်မှာ တပ်ဆင် ဖန်တီးထားတဲ့ အတုအယောင် မီဒီယာပါ။	Media made with AI by placing one person's face, voice or gestures onto another video or photo.		
src/content/deck-lessons.ts	202	front	app voice (plain Burmese)	Synthetic Media ဆိုတာ ဘာလဲ။	Synthetic media — what does it mean?		
src/content/deck-lessons.ts	203	back	app voice (plain Burmese)	Deepfake ထက် ကျယ်ပြန့်ပါတယ်။ AI က လုံးဝ အသစ် ဖန်တီးထားတဲ့ မီဒီယာ အားလုံးကို ဆိုလိုပါတယ် — စာ၊ ပုံ၊ သီချင်း၊ ဗီဒီယို။	Broader than deepfakes: any media generated wholly by AI — text, images, music, or video.		
src/content/deck-lessons.ts	206	front	app voice (plain Burmese)	ဘယ်လို စစ်မလဲ။	How do you check?		
src/content/deck-lessons.ts	207	back	app voice (plain Burmese)	တခြား ယုံကြည်ရတဲ့ သတင်းဌာနမှာ ပါမပါ ရှာပါ။ မူရင်း ဘယ်ကလာလဲ လိုက်ကြည့်ပါ။ အသံနဲ့ နှုတ်ခမ်း ကိုက်မကိုက်၊ အလင်းအမှောင် သဘာဝကျမကျ ကြည့်ပါ။ အရေးကြီးဆုံးက — အမြန် မမျှဝေပါနဲ့။	Look for the same story in a trusted outlet. Trace the original source. Check whether the audio matches the lips and whether the lighting looks natural. Above all: do not share it fast.		
src/content/deck-lessons.ts	213	title	app voice (plain Burmese)	ဒီအက်ပ်က ဘာလို့ အလကားလဲ	Why is this app free?		
src/content/deck-lessons.ts	216	mm	IN-WORLD (keep formal)	အက်ပ်တစ်ခုက သင့် တည်နေရာ၊ အဆက်အသွယ်၊ ဓာတ်ပုံတွေကို ခွင့်တောင်းနေတယ်။			
src/content/deck-lessons.ts	220	mm	app voice (plain Burmese)	သင် အွန်လိုင်းမှာ ဘာလုပ်လဲ၊ ဘယ်သွားလဲ၊ ဘာရှာလဲ ဆိုတာ အားလုံး ဒေတာအဖြစ် စုဆောင်းခံရပါတယ်။ အဲဒီဒေတာကို ကုမ္ပဏီတွေက ကြော်ငြာ၊ ထုတ်ကုန်၊ နိုင်ငံရေး မက်ဆေ့ချ်တွေ ပစ်မှတ်ထား ပို့ဖို့ သုံးပါတယ်။ ဒါကို Surveillance Capitalism လို့ ခေါ်ပါတယ်။			
src/content/deck-lessons.ts	224	mm	app voice (plain Burmese)	အက်ပ်က အလကား ဆိုရင် ရောင်းစရာက သင့်ဒေတာ ဖြစ်နိုင်ပါတယ်။			
src/content/deck-lessons.ts	228	mm	IN-WORLD (keep formal)	သင် တစ်ခါမှ မပြောဖူးတဲ့ ပစ္စည်းအကြောင်း ကြော်ငြာ ရုတ်တရက် ပေါ်လာခြင်း။			
src/content/deck-lessons.ts	233	mm	app voice (plain Burmese)	အလကား ဆိုတာ မရှိဘူး။ တစ်ခုခုနဲ့ ပေးနေရတယ်။			
src/content/deck-lessons.ts	238	front	app voice (plain Burmese)	Surveillance Capitalism ဆိုတာ ဘာလဲ။	Surveillance capitalism — what does it mean?		
src/content/deck-lessons.ts	239	back	app voice (plain Burmese)	လူတွေရဲ့ ကိုယ်ရေးကိုယ်တာ ဒေတာကို စုဆောင်းပြီး ငွေကြေးအဖြစ် ပြောင်းလဲတဲ့ စီးပွားရေး မော်ဒယ်ပါ။ ပါမောက္ခ Shoshana Zuboff က ဒီအမည်ကို ပေးခဲ့တာပါ။	A business model that collects people's personal data and turns it into money. The term comes from Professor Shoshana Zuboff.		
src/content/deck-lessons.ts	242	front	app voice (plain Burmese)	ဘယ်လို ဒေတာတွေ စုဆောင်းခံရလဲ။	What data gets collected?		
src/content/deck-lessons.ts	243	back	app voice (plain Burmese)	သင် ရှာဖွေတာ၊ ကြည့်တာ၊ နှိပ်တာ၊ ဘယ်လောက်ကြာ ကြည့်တာ၊ တည်နေရာ၊ အဆက်အသွယ်၊ ဝယ်ယူမှု၊ ဘယ်သူနဲ့ စကားပြောတာ — အားလုံးနီးပါးပါ။	What you search, watch, tap and linger on; your location, contacts, purchases, and who you talk to — nearly all of it.		
src/content/deck-lessons.ts	246	front	app voice (plain Burmese)	ပစ်မှတ်ထား ကြော်ငြာ ဆိုတာ ဘာလဲ။	Targeted advertising — what does it mean?		
src/content/deck-lessons.ts	247	back	app voice (plain Burmese)	သင့်ဒေတာကို သုံးပြီး သင့်ကို အထူး ရွေးချယ် ပို့တဲ့ ကြော်ငြာပါ။ ထုတ်ကုန် ကြော်ငြာ တင် မဟုတ်ဘဲ နိုင်ငံရေး မက်ဆေ့ချ်တွေလည်း ဒီနည်းနဲ့ ပို့နိုင်ပါတယ်။	Ads selected for you personally using your data. It is not only products — political messages can be targeted the same way.		
src/content/deck-lessons.ts	250	front	app voice (plain Burmese)	ဘယ်လို ကာကွယ်မလဲ။	How do you protect yourself?		
src/content/deck-lessons.ts	251	back	app voice (plain Burmese)	အက်ပ်တွေရဲ့ ခွင့်ပြုချက်တွေကို ပြန်စစ်ပါ။ မလိုတဲ့ တည်နေရာ ခွင့်ပြုချက်ကို ပိတ်ပါ။ ကြော်ငြာ ကိုယ်ရေးကိုယ်တာ ဆက်တင်ကို ကြည့်ပါ။ မျှဝေတဲ့ အချက်အလက်ကို လျှော့ပါ။	Review your app permissions. Turn off location access you do not need. Check your ad-privacy settings. Share less by default.		
src/content/deck-lessons.ts	257	title	app voice (plain Burmese)	အရေးကြီးတဲ့ အချိန်မှာ ပေါ်လာတဲ့ သတင်း	Rumours that arrive right before a decision		
src/content/deck-lessons.ts	260	mm	IN-WORLD (keep formal)	မဲရုံတွေမှာ လိမ်နေတယ်ဆိုတဲ့ စာ ရွေးကောက်ပွဲ မတိုင်မီ ပျံ့နှံ့နေတယ်။			
src/content/deck-lessons.ts	264	mm	app voice (plain Burmese)	ဒီမိုကရေစီက နိုင်ငံသားတွေ အချက်အလက် မှန်မှန်နဲ့ ဆုံးဖြတ်နိုင်မှ အလုပ်လုပ်ပါတယ်။ သတင်းအတုက အဲဒီ အခြေခံကို တိုက်စားပါတယ် — ယုံကြည်မှု ပျက်စေခြင်း၊ လူတွေကို ကွဲစေခြင်း၊ နောက်ဆုံး ဘာကိုမှ မယုံတော့ဘဲ ဖြစ်စေခြင်း။			
src/content/deck-lessons.ts	268	mm	app voice (plain Burmese)	အရေးကြီးတဲ့ ဆုံးဖြတ်ချက် မတိုင်မီ ရုတ်တရက် ပေါ်လာတဲ့ သတင်းကို သတိထားပါ။			
src/content/deck-lessons.ts	272	mm	IN-WORLD (keep formal)	တရားဝင် ဌာနအမည် အတုနဲ့ မဲပေးနည်း လွဲမှားစွာ ကြေညာခြင်း။			
src/content/deck-lessons.ts	277	mm	app voice (plain Burmese)	ဘာကိုမှ မယုံတော့တာက အတုကို ယုံတာလောက်ပဲ အန္တရာယ်ရှိတယ်။			
src/content/deck-lessons.ts	282	front	app voice (plain Burmese)	သတင်းအတုက ဒီမိုကရေစီကို ဘာလို့ ခြိမ်းခြောက်လဲ။	Why does false information threaten democracy?		
src/content/deck-lessons.ts	283	back	app voice (plain Burmese)	နိုင်ငံသားတွေ မှားတဲ့ အချက်အလက်နဲ့ ဆုံးဖြတ်ရင် ဆုံးဖြတ်ချက်က သူတို့ရဲ့ တကယ့်ဆန္ဒ မဟုတ်တော့ပါ။ ရွေးချယ်ခွင့်ကို အတုနဲ့ လှည့်စားခံရတာပါ။	If citizens decide using false facts, the decision is no longer really theirs. Their choice has been manipulated.		
src/content/deck-lessons.ts	286	front	app voice (plain Burmese)	ရွေးကောက်ပွဲ သတင်းအတုတွေက ဘယ်လို ပုံစံလဲ။	What does election disinformation look like?		
src/content/deck-lessons.ts	287	back	app voice (plain Burmese)	မဲပေးရမယ့် ရက်၊ နေရာ၊ နည်းလမ်းကို လွဲမှားစွာ ပြောခြင်း။ မဲမသမာမှု အထောက်အထားမဲ့ စွပ်စွဲခြင်း။ ကိုယ်စားလှယ်တွေအကြောင်း လုပ်ကြံ ပြောခြင်း။	Wrong dates, places or procedures for voting. Unevidenced claims of fraud. Fabricated stories about candidates.		
src/content/deck-lessons.ts	290	front	app voice (plain Burmese)	ယုံကြည်မှု ပျက်ရင် ဘာဖြစ်လဲ။	What happens when trust collapses?		
src/content/deck-lessons.ts	291	back	app voice (plain Burmese)	လူတွေက အတုကိုပဲ ယုံတာ မဟုတ်ဘဲ ဘာကိုမှ မယုံတော့ပါ။ အဲဒါက အန္တရာယ် ပိုကြီးပါတယ် — အမှန်တရားကို ရှာဖွေဖို့ စိတ်ကူး ကုန်သွားလို့ပါ။	People do not just believe the lie — they stop believing anything. That is worse, because they give up looking for the truth at all.		
src/content/deck-lessons.ts	294	front	app voice (plain Burmese)	နိုင်ငံသားတစ်ယောက်အနေနဲ့ ဘာလုပ်နိုင်လဲ။	What can one citizen do?		
src/content/deck-lessons.ts	295	back	app voice (plain Burmese)	မမျှဝေခင် စစ်ပါ။ တရားဝင် ရင်းမြစ်ကနေ မဲပေးနည်းကို အတည်ပြုပါ။ မှားနေတာကို မြင်ရင် ယဉ်ကျေးစွာ အမှန်ပြပါ။ အမုန်းတရား ဖြန့်တာကို မကူညီပါနဲ့။	Check before you share. Confirm voting information from an official source. Correct errors politely when you see them. Do not help spread hate.		
src/content/deck-lessons.ts	301	title	app voice (plain Burmese)	နိုင်ငံခြား အလုပ် ကမ်းလှမ်းချက်	The job offer abroad		
src/content/deck-lessons.ts	304	mm	IN-WORLD (keep formal)	ထိုင်းမှာ ရုံးအလုပ်၊ လစာ တစ်လ ၂၅ သိန်း။ ဘာသာစကား မလိုပါ။			
src/content/deck-lessons.ts	308	mm	app voice (plain Burmese)	ဒီလှည့်ကွက်က တစ်ခါတည်း မလုပ်ဘဲ အဆင့်လိုက် လုပ်တယ်။ ပထမ လစာများတဲ့ အလုပ် ကမ်းလှမ်းတယ်။ ပြီးရင် နေရာ သေချာဖို့ ဆိုပြီး ကြိုတင် ငွေ တောင်းတယ်။ နောက်ဆုံး ခရီးသွား ဗီဇာနဲ့ ဘန်ကောက် အရင် သွားခိုင်းတယ်။ အဲဒီကနေ နယ်စပ်ကို ခေါ်သွားတယ်။ အလုပ်က မရှိပါဘူး။			
src/content/deck-lessons.ts	312	mm	app voice (plain Burmese)	အလုပ်တစ်ခုအတွက် ကြိုတင် ငွေပေးရတာ၊ ဒါမှမဟုတ် ခရီးသွား ဗီဇာနဲ့ သွားခိုင်းတာ ဆိုရင် ရပ်လိုက်ပါ။			
src/content/deck-lessons.ts	316	mm	IN-WORLD (keep formal)	“အလုပ် အတည်ဖြစ်ပါပြီ။ နေရာ သေချာဖို့ ဝန်ဆောင်ခ ၃ သိန်း ယနေ့ည မတိုင်မီ လွှဲပါ။” ဒါက ဘယ်နည်းစနစ်လဲ။			
src/content/deck-lessons.ts	321	mm	app voice (plain Burmese)	ဒါက သင့်အမှား မဟုတ်ပါ — ဒီလှည့်ကွက်က အရမ်း ကောင်းအောင် လုပ်ထားတာ။ ဒီအဆင့်တွေထဲက တစ်ခုခု တွေ့ရင် ရပ်ပြီး ယုံရတဲ့ လူကြီး တစ်ယောက်ကို ပြောပါ။			
src/content/deck-lessons.ts	325	front	app voice (plain Burmese)	လစာ အရမ်းများပြီး စည်းကမ်း အရမ်းလျော့ရင်	Very high pay, very few requirements		
src/content/deck-lessons.ts	326	back	app voice (plain Burmese)	ဒါက ပထမ သတိပေးချက်။ တကယ့် အလုပ်က အရည်အချင်း တောင်းတယ်။	That is the first warning. A real job asks for qualifications.		
src/content/deck-lessons.ts	327	front	app voice (plain Burmese)	ကြိုတင် ကြေး တောင်းရင်	If they ask for money upfront		
src/content/deck-lessons.ts	328	back	app voice (plain Burmese)	တကယ့် အလုပ်က သင့်ကို ငွေပေးတယ်၊ သင့်ဆီက မတောင်းဘူး။	A real job pays you. It does not charge you.		
src/content/deck-lessons.ts	329	front	app voice (plain Burmese)	ခရီးသွား ဗီဇာနဲ့ အလုပ်သွားခိုင်းရင်	If they say travel for work on a tourist visa		
src/content/deck-lessons.ts	330	back	app voice (plain Burmese)	ဒါက အန္တရာယ် အကြီးဆုံး အဆင့်။ ဒီနေရာမှာ ရပ်ပါ။	This is the most dangerous step. Stop here.		
src/content/deck-lessons.ts	331	front	app voice (plain Burmese)	ကုမ္ပဏီ နာမည်ကို ဘယ်လို စစ်မလဲ	How do you check the company?		
src/content/deck-lessons.ts	332	back	app voice (plain Burmese)	အေဂျင့် ပေးတဲ့ link မဟုတ်ဘဲ ကိုယ်တိုင် သီးခြား ရှာပါ။ တခြားလူတွေ ဘာပြောလဲ ကြည့်ပါ။	Search it yourself, not through the agent's link. See what other people say.		
src/content/deck-lessons.ts	343	front	app voice (plain Burmese)	အရေးပေါ် ဖိအား ဆိုတာ ဘာလဲ။	Fake urgency — what does it mean?		
src/content/deck-lessons.ts	344	back	app voice (plain Burmese)	သင့်ကို တွေးချိန် မပေးဘဲ ချက်ချင်း လုပ်ခိုင်းဖို့ ဖန်တီးထားတဲ့ အချိန်ဖိအားပါ။ အချိန်ကန့်သတ်ချက်၊ “ချက်ချင်း”၊ ခြိမ်းခြောက်မှုတွေက ကြောက်စိတ်ကို နှိုးဆွပါတယ်။	"Manufactured time pressure designed to make you act before you think. Countdowns, \""immediately\"", and threats all trigger fear."		
src/content/deck-lessons.ts	345	front	app voice (plain Burmese)	အချိန်ကန့်သတ်ချက်က ဘာလို့ အလုပ်ဖြစ်လဲ။	Why does a deadline work?		
src/content/deck-lessons.ts	346	back	app voice (plain Burmese)	အလျင်လိုလာရင် ဦးနှောက်က ဆင်ခြင်တဲ့ အပိုင်းကို ပိတ်ပြီး အမြန် တုံ့ပြန်တဲ့ အပိုင်းကို သုံးပါတယ်။ အဲဒါက စစ်ဆေးဖို့ အချိန် မရအောင် လုပ်လိုက်တာပါ။	Under time pressure your brain switches from the deliberate mode to the fast-reacting one. That is exactly what removes your chance to check.		
src/content/deck-lessons.ts	347	front	app voice (plain Burmese)	အလျင်လိုခိုင်းရင် ဘာလုပ်မလဲ။	What do you do when rushed?		
src/content/deck-lessons.ts	348	back	app voice (plain Burmese)	ခဏရပ်ပါ။ စစ်မှန်တဲ့ ဘဏ်၊ ရုံး၊ ဝန်ဆောင်မှုက သင့်ကို အချိန်ကန့်သတ်ပြီး မတိုက်တွန်းပါ။ သိပြီးသား လမ်းကြောင်းကနေ ကိုယ်တိုင် ပြန်ဆက်သွယ်ပါ။	Pause. A real bank, office or service does not put you on a countdown. Contact them yourself through a channel you already know.		
src/content/deck-lessons.ts	351	front	app voice (plain Burmese)	အတုအယောင် အာဏာ ဆိုတာ ဘာလဲ။	False authority — what does it mean?		
src/content/deck-lessons.ts	352	back	app voice (plain Burmese)	ရာထူး၊ တံဆိပ်၊ တရားဝင်ဟန်ကို သုံးပြီး ယုံကြည်မှုကို အလိုအလျောက် ရယူတဲ့ နည်းလမ်းပါ။	Using a title, a logo or an official tone to borrow trust automatically.		
src/content/deck-lessons.ts	353	front	app voice (plain Burmese)	တံဆိပ်တွေက ဘာလို့ မယုံရလဲ။	Why can't you trust a badge?		
